index,id,title,actors,director
300,563,Starship Troopers,Casper Van Dien Dina Meyer Denise Richards,Paul Verhoeven
301,83542,Cloud Atlas,Tom Hanks Halle Berry Jim Broadbent,Tom Tykwer
302,41216,Legend of the Guardians: The Owls of Ga'Hoole,Emily Barclay Abbie Cornish Essie Davis,Zack Snyder
303,314,Catwoman,Halle Berry Benjamin Bratt Sharon Stone,Pitof
304,184315,Hercules,Dwayne Johnson Ian McShane John Hurt,Brett Ratner
305,9016,Treasure Planet,Joseph Gordon-Levitt Brian Murray David Hyde Pierce,Ron Clements
306,18162,Land of the Lost,Will Ferrell Anna Friel Danny McBride,Brad Silberling
307,138103,The Expendables 3,Sylvester Stallone Jason Statham Harrison Ford,Patrick Hughes
309,10214,Son of the Mask,Jamie Kennedy Alan Cumming Traylor Howard,Lawrence Guterman
310,205775,In the Heart of the Sea,Chris Hemsworth Benjamin Walker Cillian Murphy,Ron Howard
311,11692,The Adventures of Pluto Nash,Eddie Murphy Randy Quaid Rosario Dawson,Ron Underwood
312,22972,Green Zone,Matt Damon Greg Kinnear Brendan Gleeson,Paul Greengrass
313,227973,The Peanuts Movie,Noah Schnapp Bill Melendez Venus Schultheis,Steve Martino
314,29193,The Spanish Prisoner,Steve Martin Campbell Scott Ben Gazzara,David Mamet
315,1734,The Mummy Returns,Brendan Fraser Rachel Weisz John Hannah,Stephen Sommers
316,3131,Gangs of New York,Leonardo DiCaprio Daniel Day-Lewis Cameron Diaz,Martin Scorsese
317,76758,The Flowers of War,Christian Bale Ni Ni Tong Dawei,Zhang Yimou
318,9408,Surf's Up,Shia LaBeouf Jeff Bridges Zooey Deschanel,Ash Brannon
319,9890,The Stepford Wives,Nicole Kidman Matthew Broderick Bette Midler,Frank Oz
320,855,Black Hawk Down,Josh Hartnett Ewan McGregor Jason Isaacs,Ridley Scott
321,77953,The Campaign,Will Ferrell Zach Galifianakis Dylan McDermott,Jay Roach
322,18,The Fifth Element,Bruce Willis Gary Oldman Ian Holm,Luc Besson
323,37786,Sex and the City 2,Sarah Jessica Parker Kristin Davis Cynthia Nixon,Michael Patrick King
324,10501,The Road to El Dorado,Kenneth Branagh Kevin Kline Rosie Perez,Don Michael Paul
325,57800,Ice Age: Continental Drift,John Leguizamo Ray Romano Chris Wedge,Steve Martino
326,150689,Cinderella,Lily James Cate Blanchett Richard Madden,Kenneth Branagh
327,7980,The Lovely Bones,Rachel Weisz Mark Wahlberg Susan Sarandon,Peter Jackson
328,12,Finding Nemo,Albert Brooks Ellen DeGeneres Alexander Gould,Andrew Stanton
329,122,The Lord of the Rings: The Return of the King,Elijah Wood Ian McKellen Viggo Mortensen,Peter Jackson
330,121,The Lord of the Rings: The Two Towers,Elijah Wood Ian McKellen Viggo Mortensen,Peter Jackson
331,68737,Seventh Son,Jeff Bridges Julianne Moore Ben Barnes,Sergei Bodrov
332,1995,Lara Croft: Tomb Raider,Angelina Jolie Jon Voight Iain Glen,Simon West
333,157353,Transcendence,Johnny Depp Paul Bettany Rebecca Hall,Wally Pfister
334,331,Jurassic Park III,Sam Neill William H. Macy Téa Leoni,Joe Johnston
335,61791,Rise of the Planet of the Apes,James Franco Freida Pinto John Lithgow,Rupert Wyatt
336,8204,The Spiderwick Chronicles,Freddie Highmore Mary-Louise Parker Nick Nolte,Mark Waters
337,47964,A Good Day to Die Hard,Bruce Willis Jai Courtney Sebastian Koch,John Moore
338,10733,The Alamo,Dennis Quaid Billy Bob Thornton Jason Patric,John Lee Hancock
339,9806,The Incredibles,Craig T. Nelson Holly Hunter Samuel L. Jackson,Brad Bird
340,1408,Cutthroat Island,Geena Davis Matthew Modine Frank Langella,Renny Harlin
341,32657,Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman Brandon T. Jackson Alexandra Daddario,Chris Columbus
342,607,Men in Black,Tommy Lee Jones Will Smith Linda Fiorentino,Barry Sonnenfeld
343,863,Toy Story 2,Tom Hanks Tim Allen Joan Cusack,John Lasseter
344,44048,Unstoppable,Denzel Washington Chris Pine Rosario Dawson,Tony Scott
345,5175,Rush Hour 2,Chris Tucker Jackie Chan Zhang Ziyi,Brett Ratner
346,2655,What Lies Beneath,Harrison Ford Michelle Pfeiffer Diana Scarwid,Robert Zemeckis
347,22794,Cloudy with a Chance of Meatballs,Bill Hader Anna Faris James Caan,Phil Lord
348,8355,Ice Age: Dawn of the Dinosaurs,Ray Romano John Leguizamo Denis Leary,Carlos Saldanha
349,116745,The Secret Life of Walter Mitty,Ben Stiller Kristen Wiig Patton Oswalt,Ben Stiller
350,4327,Charlie's Angels,Cameron Diaz Lucy Liu Drew Barrymore,McG
351,1422,The Departed,Leonardo DiCaprio Matt Damon Jack Nicholson,Martin Scorsese
352,10674,Mulan,Eddie Murphy Jackie Chan Ming-Na Wen,Tony Bancroft
353,7446,Tropic Thunder,Ben Stiller Jack Black Robert Downey Jr.,Ben Stiller
354,65754,The Girl with the Dragon Tattoo,Daniel Craig Rooney Mara Christopher Plummer,David Fincher
355,1572,Die Hard: With a Vengeance,Bruce Willis Jeremy Irons Samuel L. Jackson,John McTiernan
356,10528,Sherlock Holmes,Robert Downey Jr. Jude Law Rachel McAdams,Guy Ritchie
357,271969,Ben-Hur,Jack Huston Toby Kebbell Rodrigo Santoro,Timur Bekmambetov
358,10865,Atlantis: The Lost Empire,Michael J. Fox Corey Burton Claudia Christian,Gary Trousdale
360,2253,Valkyrie,Tom Cruise Carice van Houten Kenneth Branagh,Bryan Singer
361,10661,You Don't Mess with the Zohan,Adam Sandler John Turturro Emmanuelle Chriqui,Dennis Dugan
362,257344,Pixels,Adam Sandler Michelle Monaghan Peter Dinklage,Chris Columbus
363,644,A.I. Artificial Intelligence,Haley Joel Osment Frances O'Connor Sam Robards,Steven Spielberg
364,10756,The Haunted Mansion,Eddie Murphy Terence Stamp Nathaniel Parker,Rob Minkoff
365,686,Contact,Jodie Foster Matthew McConaughey James Woods,Robert Zemeckis
366,9383,Hollow Man,Kevin Bacon Elisabeth Shue Josh Brolin,Paul Verhoeven
367,179,The Interpreter,Nicole Kidman Sean Penn Catherine Keener,Sydney Pollack
368,76285,Percy Jackson: Sea of Monsters,Logan Lerman Alexandra Daddario Douglas Smith,Thor Freudenthal
369,1996,Lara Croft Tomb Raider: The Cradle of Life,Angelina Jolie Gerard Butler Noah Taylor,Jan de Bont
370,291805,Now You See Me 2,Jesse Eisenberg Woody Harrelson Mark Ruffalo,Jon M. Chu
371,10003,The Saint,Val Kilmer Elisabeth Shue Rade Serbedzija,Phillip Noyce
372,1535,Spy Game,Robert Redford Brad Pitt Catherine McCormack,Tony Scott
373,2067,Mission to Mars,Gary Sinise Tim Robbins Don Cheadle,Brian De Palma
374,46195,Rio,Jesse Eisenberg Anne Hathaway Leslie Mann,Carlos Saldanha
375,2277,Bicentennial Man,Robin Williams Sam Neill Embeth Davidtz,Chris Columbus
376,10357,Volcano,Tommy Lee Jones Anne Heche Gaby Hoffmann,Mick Jackson
377,4477,The Devil's Own,Harrison Ford Brad Pitt Margaret Colin,Alan J. Pakula
378,8665,K-19: The Widowmaker,Harrison Ford Liam Neeson Peter Sarsgaard,Kathryn Bigelow
379,9387,Conan the Barbarian,Arnold Schwarzenegger James Earl Jones Max von Sydow,John Milius
380,921,Cinderella Man,Russell Crowe Renée Zellweger Paul Giamatti,Ron Howard
382,4464,Seabiscuit,Jeff Bridges David McCullough Chris Cooper,Gary Ross
383,664,Twister,Helen Hunt Bill Paxton Cary Elwes,Jan de Bont
384,8358,Cast Away,Tom Hanks Helen Hunt Chris Noth,Robert Zemeckis
385,9836,Happy Feet,Elijah Wood Robin Williams Brittany Murphy,George Miller
386,2502,The Bourne Supremacy,Matt Damon Franka Potente Brian Cox,Paul Greengrass
387,9772,Air Force One,Harrison Ford Gary Oldman Glenn Close,Wolfgang Petersen
388,161,Ocean's Eleven,George Clooney Brad Pitt Matt Damon,Steven Soderbergh
389,52451,The Three Musketeers,Milla Jovovich Orlando Bloom Logan Lerman,Paul W.S. Anderson
390,76492,Hotel Transylvania,Adam Sandler Steve Buscemi David Spade,Genndy Tartakovsky
391,4523,Enchanted,Amy Adams Patrick Dempsey James Marsden,Kevin Lima
392,59961,Safe House,Denzel Washington Ryan Reynolds Vera Farmiga,Daniel Espinosa
393,10481,102 Dalmatians,Glenn Close Ioan Gruffudd Alice Evans,Kevin Lima
394,59108,Tower Heist,Ben Stiller Eddie Murphy Casey Affleck,Brett Ratner
395,1581,The Holiday,Cameron Diaz Kate Winslet Jude Law,Nancy Meyers
396,9798,Enemy of the State,Will Smith Gene Hackman Jon Voight,Tony Scott
397,22897,It's Complicated,Meryl Streep Alec Baldwin Steve Martin,Nancy Meyers
398,298,Ocean's Thirteen,George Clooney Brad Pitt Matt Damon,Steven Soderbergh
399,7484,Open Season,Martin Lawrence Ashton Kutcher Gary Sinise,Jill Culton
400,157350,Divergent,Shailene Woodley Theo James Kate Winslet,Neil Burger
401,853,Enemy at the Gates,Jude Law Rachel Weisz Ed Harris,Jean-Jacques Annaud
402,10159,The Rundown,Dwayne Johnson Seann William Scott Rosario Dawson,Peter Berg
403,9593,Last Action Hero,Arnold Schwarzenegger F. Murray Abraham Art Carney,John McTiernan
404,1904,Memoirs of a Geisha,Zhang Ziyi Gong Li Youki Kudoh,Rob Marshall
405,9615,The Fast and the Furious: Tokyo Drift,Lucas Black Nathalie Kelley Sung Kang,Justin Lin
406,51052,Arthur Christmas,James McAvoy Hugh Laurie Bill Nighy,Barry Cook
407,297,Meet Joe Black,Brad Pitt Anthony Hopkins Claire Forlani,Martin Brest
408,9884,Collateral Damage,Arnold Schwarzenegger Francesca Neri Elias Koteas,Andrew Davis
409,16858,All That Jazz,Roy Scheider Jessica Lange Leland Palmer,Bob Fosse
410,62764,Mirror Mirror,Julia Roberts Lily Collins Armie Hammer,Tarsem Singh
411,22538,Scott Pilgrim vs. the World,Michael Cera Mary Elizabeth Winstead Kieran Culkin,Edgar Wright
412,9341,The Core,Aaron Eckhart Hilary Swank Delroy Lindo,Jon Amiel
413,12107,Nutty Professor II: The Klumps,Eddie Murphy Janet Jackson Larry Miller,Peter Segal
414,9637,Scooby-Doo,Freddie Prinze Jr. Sarah Michelle Gellar Matthew Lillard,Raja Gosnell
415,49049,Dredd,Karl Urban Olivia Thirlby Lena Headey,Pete Travis
416,9339,Click,Adam Sandler Kate Beckinsale Christopher Walken,Frank Coraci
417,16281,Creepshow,Hal Holbrook Adrienne Barbeau Fritz Weaver,George A. Romero
419,8247,Jumper,Hayden Christensen Jamie Bell Samuel L. Jackson,Doug Liman
420,11253,Hellboy II: The Golden Army,Ron Perlman Selma Blair Jeffrey Tambor,Guillermo del Toro
421,1949,Zodiac,Jake Gyllenhaal Robert Downey Jr. Mark Ruffalo,David Fincher
422,8452,The 6th Day,Arnold Schwarzenegger Michael Rapaport Tony Goldwyn,Roger Spottiswoode
423,310,Bruce Almighty,Jim Carrey Jennifer Aniston Philip Baker Hall,Tom Shadyac
424,27578,The Expendables,Sylvester Stallone Jason Statham Dolph Lundgren,Sylvester Stallone
425,954,Mission: Impossible,Tom Cruise Jon Voight Emmanuelle Béart,Brian De Palma
426,70160,The Hunger Games,Jennifer Lawrence Josh Hutcherson Liam Hemsworth,Gary Ross
427,45243,The Hangover Part II,Bradley Cooper Ed Helms Zach Galifianakis,Todd Phillips
428,364,Batman Returns,Michael Keaton Danny DeVito Michelle Pfeiffer,Tim Burton
429,7518,Over the Hedge,Bruce Willis Garry Shandling Steve Carell,Karey Kirkpatrick
430,11544,Lilo & Stitch,Chris Sanders Daveigh Chase Tia Carrere,Chris Sanders
431,9986,Charlotte's Web,Julia Roberts Steve Buscemi John Cleese,Gary Winick
432,8656,Deep Impact,Robert Duvall Téa Leoni Elijah Wood,Mimi Leder
433,146216,RED 2,Bruce Willis Catherine Zeta-Jones Anthony Hopkins,Dean Parisot
434,9291,The Longest Yard,Adam Sandler Chris Rock Burt Reynolds,Peter Segal
435,55301,Alvin and the Chipmunks: Chipwrecked,Jason Lee David Cross Jenny Slate,Mike Mitchell
436,109418,Grown Ups 2,Adam Sandler Kevin James Chris Rock,Dennis Dugan
437,11665,Get Smart,Steve Carell Anne Hathaway Dwayne Johnson,Peter Segal
438,6964,Something's Gotta Give,Jack Nicholson Diane Keaton Keanu Reeves,Nancy Meyers
439,11324,Shutter Island,Leonardo DiCaprio Mark Ruffalo Ben Kingsley,Martin Scorsese
440,12193,Four Christmases,Vince Vaughn Reese Witherspoon Robert Duvall,Seth Gordon
441,9928,Robots,Robin Williams Ewan McGregor Halle Berry,Chris Wedge
442,754,Face/Off,John Travolta Nicolas Cage Joan Allen,John Woo
443,10202,Bedtime Stories,Adam Sandler Keri Russell Guy Pearce,Adam Shankman
444,4147,Road to Perdition,Tom Hanks Tyler Hoechlin Jennifer Jason Leigh,Sam Mendes
445,50546,Just Go with It,Adam Sandler Jennifer Aniston Nicole Kidman,Dennis Dugan
446,1701,Con Air,Nicolas Cage John Cusack John Malkovich,Simon West
447,13027,Eagle Eye,Shia LaBeouf Michelle Monaghan Rosario Dawson,D.J. Caruso
448,2289,Cold Mountain,Jude Law Nicole Kidman Renée Zellweger,Anthony Minghella
449,20504,The Book of Eli,Denzel Washington Gary Oldman Mila Kunis,Albert Hughes
450,9574,Flubber,Robin Williams Marcia Gay Harden Christopher McDonald,Les Mayfield
451,11618,The Haunting,Liam Neeson Catherine Zeta-Jones Owen Wilson,Jan de Bont
452,2300,Space Jam,Michael Jordan Wayne Knight Billy West,Joe Pytka
453,12096,The Pink Panther,Steve Martin Kevin Kline Jean Reno,Shawn Levy
454,10200,The Day the Earth Stood Still,Keanu Reeves Jennifer Connelly Kathy Bates,Scott Derrickson
455,8834,Conspiracy Theory,Mel Gibson Julia Roberts Patrick Stewart,Richard Donner
456,228150,Fury,Brad Pitt Shia LaBeouf Logan Lerman,David Ayer
457,6068,Six Days Seven Nights,Harrison Ford Anne Heche David Schwimmer,Ivan Reitman
458,41515,Yogi Bear,Dan Aykroyd Justin Timberlake Anna Faris,Eric Brevig
459,9023,Spirit: Stallion of the Cimarron,Matt Damon James Cromwell Daniel Studi,Kelly Asbury
460,38317,Zookeeper,Kevin James Rosario Dawson Sylvester Stallone,Frank Coraci
461,2157,Lost in Space,Gary Oldman William Hurt Matt LeBlanc,Stephen Hopkins
462,14462,The Manchurian Candidate,Denzel Washington Meryl Streep Liev Schreiber,Jonathan Demme
463,161795,Déjà Vu,Stephen Dillane Victoria Foyt Vanessa Redgrave,Henry Jaglom
464,159824,Hotel Transylvania 2,Adam Sandler Andy Samberg Selena Gomez,Genndy Tartakovsky
465,49948,Fantasia 2000,Steve Martin Itzhak Perlman Quincy Jones,James Algar
466,2135,The Time Machine,Guy Pearce Mark Addy Phyllida Law,Simon Wells
467,9822,Mighty Joe Young,Charlize Theron Rade Serbedzija Bill Paxton,Ron Underwood
468,9705,Swordfish,John Travolta Hugh Jackman Halle Berry,Dominic Sena
469,1656,The Legend of Zorro,Antonio Banderas Catherine Zeta-Jones Adrián Alonso Barona,Martin Campbell
470,12159,What Dreams May Come,Robin Williams Cuba Gooding Jr. Annabella Sciorra,Vincent Ward
471,9678,Little Nicky,Adam Sandler Patricia Arquette Harvey Keitel,Steven Brill
472,4442,The Brothers Grimm,Heath Ledger Matt Damon Mackenzie Crook,Terry Gilliam
473,75,Mars Attacks!,Jack Nicholson Glenn Close Annette Bening,Tim Burton
475,9433,The Edge,Alec Baldwin Anthony Hopkins Elle Macpherson,Lee Tamahori
476,19959,Surrogates,Bruce Willis Radha Mitchell Rosamund Pike,Jonathan Mostow
477,11973,Thirteen Days,Kevin Costner Bruce Greenwood Steven Culp,Roger Donaldson
478,11228,Daylight,Sylvester Stallone Amy Brenneman Viggo Mortensen,Rob Cohen
480,5491,Battlefield Earth,John Travolta Barry Pepper Forest Whitaker,Roger Christian
481,10715,Looney Tunes: Back in Action,Brendan Fraser Jenna Elfman Steve Martin,Joe Dante
483,9562,Timeline,Paul Walker Frances O'Connor Gerard Butler,Richard Donner
484,9922,The Postman,Kevin Costner Will Patton Olivia Williams,Kevin Costner
485,9447,Babe: Pig in the City,James Cromwell Mary Stein Mickey Rooney,George Miller
486,274854,The Last Witch Hunter,Vin Diesel Rose Leslie Elijah Wood,Breck Eisner
487,8870,Red Planet,Val Kilmer Carrie-Anne Moss Benjamin Bratt,Antony Hoffman
489,36970,Oceans,Pierce Brosnan Jacques Perrin Rie Miyazawa,Jacques Perrin
490,10077,A Sound of Thunder,Heike Makatsch Armin Rohde David Oyelowo,Peter Hyams
493,453,A Beautiful Mind,Russell Crowe Ed Harris Jennifer Connelly,Ron Howard
494,8587,The Lion King,Jonathan Taylor Thomas Matthew Broderick James Earl Jones,Roger Allers
495,72545,Journey 2: The Mysterious Island,Dwayne Johnson Josh Hutcherson Kristin Davis,Brad Peyton
496,109451,Cloudy with a Chance of Meatballs 2,Bill Hader Anna Faris James Caan,Cody Cameron
497,9533,Red Dragon,Anthony Hopkins Edward Norton Ralph Fiennes,Brett Ratner
498,2023,Hidalgo,Viggo Mortensen Zuleikha Robinson Omar Sharif,Joe Johnston
499,71880,Jack and Jill,Adam Sandler Katie Holmes Al Pacino,Dennis Dugan
500,584,2 Fast 2 Furious,Paul Walker Tyrese Gibson Eva Mendes,John Singleton
501,309809,The Little Prince,Jeff Bridges Rachel McAdams Paul Rudd,Mark Osborne
502,4858,The Invasion,Nicole Kidman Daniel Craig Jeremy Northam,Oliver Hirschbiegel
503,17711,The Adventures of Rocky & Bullwinkle,Rene Russo Jason Alexander Piper Perabo,Des McAnuff
504,328111,The Secret Life of Pets,Louis C.K. Eric Stonestreet Kevin Hart,Chris Renaud
505,8698,The League of Extraordinary Gentlemen,Sean Connery Peta Wilson Shane West,Stephen Norrington
506,93456,Despicable Me 2,Steve Carell Kristen Wiig Benjamin Bratt,Pierre Coffin
507,602,Independence Day,Will Smith Bill Pullman Jeff Goldblum,Roland Emmerich
508,330,The Lost World: Jurassic Park,Jeff Goldblum Julianne Moore Pete Postlethwaite,Steven Spielberg
509,953,Madagascar,Ben Stiller Chris Rock David Schwimmer,Eric Darnell
510,9693,Children of Men,Clive Owen Michael Caine Julianne Moore,Alfonso Cuarón
511,36657,X-Men,Patrick Stewart Hugh Jackman Ian McKellen,Bryan Singer
512,8909,Wanted,Angelina Jolie James McAvoy Morgan Freeman,Timur Bekmambetov
513,9802,The Rock,Sean Connery Nicolas Cage Ed Harris,Michael Bay
514,950,Ice Age: The Meltdown,Ray Romano John Leguizamo Denis Leary,Carlos Saldanha
515,1824,50 First Dates,Adam Sandler Drew Barrymore Rob Schneider,Peter Segal
516,2976,Hairspray,John Travolta Michelle Pfeiffer Christopher Walken,Adam Shankman
517,11026,Exorcist: The Beginning,Stellan Skarsgård Izabella Scorupco James D'Arcy,Renny Harlin
518,332,Inspector Gadget,Matthew Broderick Rupert Everett Joely Fisher,David Kellogg
519,75656,Now You See Me,Jesse Eisenberg Mark Ruffalo Woody Harrelson,Louis Leterrier
520,38365,Grown Ups,Adam Sandler Salma Hayek Maria Bello,Dennis Dugan
521,594,The Terminal,Tom Hanks Catherine Zeta-Jones Stanley Tucci,Steven Spielberg
523,11678,Vertical Limit,Chris O'Donnell Robin Tunney Bill Paxton,Martin Campbell
524,6538,Charlie Wilson's War,Tom Hanks Philip Seymour Hoffman Julia Roberts,Mike Nichols
525,10555,Shark Tale,Will Smith Robert De Niro Renée Zellweger,Vicky Jenson
526,1125,Dreamgirls,Jamie Foxx Beyoncé Knowles Eddie Murphy,Bill Condon
527,4551,Be Cool,John Travolta Uma Thurman Vince Vaughn,F. Gary Gray
528,612,Munich,Eric Bana Daniel Craig Ciarán Hinds,Steven Spielberg
529,9567,Tears of the Sun,Bruce Willis Monica Bellucci Cole Hauser,Antoine Fuqua
530,37821,Killers,Katherine Heigl Ashton Kutcher Tom Selleck,Robert Luketic
531,203801,The Man from U.N.C.L.E.,Henry Cavill Armie Hammer Alicia Vikander,Guy Ritchie
532,2539,Spanglish,Adam Sandler Téa Leoni Paz Vega,James L. Brooks
533,9297,Monster House,Ryan Newman Steve Buscemi Mitchel Musso,Gil Kenan
534,3172,Bandits,Bruce Willis Billy Bob Thornton Cate Blanchett,Barry Levinson
535,6520,First Knight,Sean Connery Richard Gere Julia Ormond,Jerry Zucker
536,1439,Anna and the King,Jodie Foster Chow Yun-fat Bai Ling,Andy Tennant
537,37958,Immortals,Mickey Rourke Kellan Lutz Isabel Lucas,Tarsem Singh
538,2026,Hostage,Bruce Willis Kevin Pollak Jimmy Bennett,Florent-Emilio Siri
539,7450,Titan A.E.,Matt Damon Bill Pullman Drew Barrymore,Gary Goldman
540,11375,Hollywood Homicide,Harrison Ford Josh Hartnett Lena Olin,Ron Shelton
541,9425,Soldier,Kurt Russell Jason Scott Lee Jason Isaacs,Paul W.S. Anderson
543,23685,Monkeybone,Brendan Fraser Bridget Fonda John Turturro,Henry Selick
544,11866,Flight of the Phoenix,Dennis Quaid Tyrese Gibson Giovanni Ribisi,John Moore
545,9741,Unbreakable,Bruce Willis Samuel L. Jackson Robin Wright,M. Night Shyamalan
546,211672,Minions,Sandra Bullock Jon Hamm Michael Keaton,Kyle Balda
547,23629,Sucker Punch,Emily Browning Abbie Cornish Jena Malone,Zack Snyder
548,8688,Snake Eyes,Nicolas Cage Gary Sinise John Heard,Brian De Palma
549,10153,Sphere,Dustin Hoffman Sharon Stone Samuel L. Jackson,Barry Levinson
550,153518,The Angry Birds Movie,Jason Sudeikis Josh Gad Danny McBride,Fergal Reilly
551,8676,Fool's Gold,Matthew McConaughey Kate Hudson Donald Sutherland,Andy Tennant
552,20829,Funny People,Adam Sandler Seth Rogen Leslie Mann,Judd Apatow
553,4349,The Kingdom,Jamie Foxx Jennifer Garner Chris Cooper,Peter Berg
554,9718,Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell John C. Reilly Sacha Baron Cohen,Adam McKay
555,10808,Dr. Dolittle 2,Eddie Murphy Kristen Wilson Raven-Symoné,Steve Carr
556,197,Braveheart,Mel Gibson Catherine McCormack Sophie Marceau,Mel Gibson
557,25,Jarhead,Jamie Foxx Jake Gyllenhaal Scott MacDonald,Sam Mendes
